age,income,upi_txn_count,bill_payment_score,mobile_recharge_score,ecommerce_spend,loan_default
57,89965,494,90.8652198783399,3.5459023525763245,40036,0
42,145906,379,87.52868048162887,76.88739548066734,22727,0
20,15530,469,40.42897834049746,0.2967058710490966,18559,1
22,195026,105,41.67388475176034,72.81849385029157,47554,0
47,84769,24,95.17843826351513,18.878768419073268,46043,0
33,187632,439,15.623914067104906,16.590351588024788,31117,0
40,159316,178,25.73497891652169,1.8910122744698277,34016,0
36,161218,294,15.32368872599249,79.21051826596106,46337,0
56,102516,136,92.06990242857407,23.502437595087766,13472,0
49,66316,404,93.11380008386784,50.64575454452288,11603,0
43,8163,335,75.28309039736374,36.12025777824961,6227,0
59,173716,449,42.18643419195281,65.01384119720906,45961,0
29,171009,385,54.38723555599344,37.29800829396024,17791,0
42,106205,495,16.434118553064447,50.29095419022733,23467,0
27,148180,430,50.21530187015332,85.64776938434238,21118,0
36,168511,109,38.976487519592865,48.56369930776863,4538,0
19,99978,263,10.227379876421672,62.495820922774556,5773,0
43,23586,419,81.71964537163797,81.48081265893165,44180,0
43,84918,183,67.98994265246488,23.321145181357938,6772,0
24,24504,316,76.88308102477025,15.731496822997503,46733,0
24,186944,366,43.03953268743158,63.10469489961815,11498,0
18,18427,403,34.267372721707254,44.67221241740047,39114,1
58,131904,253,19.767343821589513,41.99602122261923,27385,1
53,146492,428,96.39380394360398,35.99863447301929,18696,0
37,78531,206,16.136772295436884,32.598570080774955,23147,0
53,15202,58,10.209601170999727,42.167600286385095,35632,0
59,111519,169,28.91781270523328,69.9613275026081,20640,0
37,145411,95,12.606104183739774,43.934887701138045,21813,0
59,30659,248,75.9432745675844,31.346666237859466,46471,0
25,22802,336,58.7768642968168,75.34985375862014,3464,0
54,93825,191,70.89339024832891,65.2618598197254,24158,0
36,127157,355,37.03512767932945,31.921951045569262,38782,0
30,116788,126,29.65372729860164,59.7174359328049,10691,1
30,67000,360,24.42320596779287,69.35406873037668,46539,0
31,20756,104,4.519614730613608,90.07537754021777,15195,0
31,8082,250,24.089266941173058,7.392557655808463,47803,0
29,135075,144,81.40271113025715,34.41144685785963,15836,0
36,93620,3,43.76991467600128,21.70164084573061,43001,0
18,11664,24,49.2116756191332,54.96386052865398,25929,0
52,97083,209,21.121829376043532,2.1024086872916903,16998,0
34,103385,169,7.3627508994291375,64.29511392857357,547,0
43,148018,222,66.77979739269499,53.82105726741958,34692,0
58,63076,323,86.47786630165497,82.68623159166012,48951,0
28,97821,392,48.96805513812716,44.8291244204864,27476,0
33,150578,269,23.47507600195793,87.75982941414469,28821,1
30,127050,395,14.325275744402798,32.247550304256166,16875,1
27,75450,38,65.13667075560129,43.33174993486239,43101,0
51,71903,489,89.8209216146171,83.31245381598328,19036,0
37,172361,124,93.93183650492229,5.580884457324064,16724,0
52,147322,495,64.26691925257215,81.021608791671,49394,0
23,59754,144,51.73206616042384,60.24257488154203,9623,0
46,198541,57,18.545113870521124,67.5533643048471,44212,0
29,63590,452,17.184420695311108,45.74805321487663,30507,0
28,104602,470,12.167330161775602,7.551519806155815,3529,0
53,161704,241,70.25459461861247,24.83448270301357,21547,0
45,186603,267,98.3276088517724,37.193080533895206,11879,0
47,40574,2,88.844721347745,5.438175518138843,48555,0
24,34631,390,90.42095480132643,0.2631644021484747,22097,0
38,152929,254,51.30814107295255,57.297825965955425,41889,0
58,50290,190,10.671244331780393,8.59440267284296,29742,0
28,47833,141,44.01897971116888,34.25202243088844,43778,0
24,114485,184,80.70061478458365,41.72376572947781,31262,0
35,65420,455,59.56166108421207,6.024049685717037,33784,0
36,195165,8,37.10575295773104,72.2204559668463,37977,1
51,103896,413,1.1313085773312914,3.802600653933763,12168,0
30,96144,268,2.031272812170659,84.90015510753194,48996,1
22,87139,290,84.55611905103042,71.34838782612906,19115,0
40,111849,97,97.02378247258905,81.53594790502878,39967,0
21,33062,243,7.951530416441388,27.632692897056188,15234,0
23,110518,326,77.1409011843181,14.140324357889977,45175,0
32,118997,255,15.400470548211242,85.22644268539192,15566,0
19,147969,240,91.19296413470435,57.81531660903075,20583,0
48,130494,149,21.808035995975118,81.88840913470351,40835,0
42,107411,7,6.0194040301291825,92.23764547449396,10270,1
47,75089,466,85.80684448663156,15.615474919750627,45359,0
46,61525,29,59.272554972393856,55.67282152155576,44934,0
56,30562,323,40.81640008997178,13.743413375181312,17675,0
35,17319,151,55.79232730846642,11.499952665982393,13725,0
40,119140,378,60.0658044996362,85.92228039017972,20855,0
45,151819,403,50.32767198862631,27.305280883823723,34797,0
24,111722,46,85.53217819519135,74.52690250335287,44550,0
37,144991,217,52.41618154622122,68.58604714722493,1716,0
51,12697,483,65.22510548976943,30.59228818815132,609,1
41,28141,386,49.89187102566738,21.08933921274523,40837,0
30,19900,314,10.556082128029942,10.649708704502858,14687,0
36,126236,316,19.1344698189135,36.3493421054757,20907,0
51,52143,71,57.997671231447,92.35086937027556,41470,0
55,38657,102,33.28812610571077,21.501297133450002,22578,0
40,146817,399,84.83386499645103,96.05665928179835,14251,0
57,36277,315,65.76200033130391,59.672696453434746,49060,0
22,189014,104,83.62445878560429,39.92278589631012,31330,0
25,111306,225,38.28473350377043,19.820424983052433,14547,0
59,105188,386,78.77127588113612,37.99263729886021,9345,0
34,110904,408,79.50377358331255,88.91404940900826,47574,0
46,157748,119,21.37677448698141,18.8075512585967,16011,0
28,94372,211,26.851299513845696,20.51352510537229,38380,0
52,26609,0,45.39345707501107,18.949705843981423,1797,0
56,187030,220,33.58514024613578,28.278071687759955,15705,0
23,186694,43,90.16139433848065,84.28581788723963,43093,0
59,179836,352,58.99129928812996,24.05369025267493,16023,0
57,99922,190,25.927368256740646,37.370473719986876,44014,1
48,94769,104,87.01836859724013,85.58167010420125,40707,0
53,133622,482,9.16848309556858,30.059789517785585,31336,0
29,100221,151,23.071196964975794,73.09035351707276,5331,0
30,91857,28,97.65530055956634,24.566977572778104,35165,0
26,90559,36,17.450821344724034,75.97851201388242,40657,0
41,64040,170,44.82139754130699,34.5236307806754,26926,0
22,39046,63,89.3111123227498,94.96576857097386,24871,0
18,120362,246,0.24563408918729657,84.26896714336685,16236,0
51,136738,444,79.48835047855191,2.483323728597653,44107,0
37,194293,393,84.15298085164292,25.572761846719317,38970,0
22,188811,425,79.38830842137136,84.32990575912659,35339,0
34,100096,373,32.84822051960747,60.629101005902456,49861,0
57,160086,406,17.477750386324896,15.805430190304437,5067,0
33,157494,37,84.1138182705485,80.79533965459747,16486,0
43,162259,365,36.71355583037133,26.339493111835253,42790,0
54,50271,283,59.80963404767533,91.31000688020194,28270,0
38,58767,150,21.068066200404566,85.01362838296062,41739,0
48,150268,282,34.7331191831333,75.90860502126242,28836,0
55,61028,442,36.001553966673164,94.3687932748237,49711,0
59,190841,418,3.5316608594883614,14.167552438632903,40672,0
56,148396,264,84.32554753126531,19.341859914355,34359,0
25,175564,387,0.6796284746514281,41.36781134268045,41069,0
18,137216,138,68.06145194641273,28.893871739897005,2525,0
22,64108,73,59.31582953129843,60.88517370974106,22368,0
58,109844,315,12.959546880454253,41.466375094688225,9056,0
38,19290,424,43.925172820539785,80.7918701652493,16619,1
56,17006,406,72.99073344991484,14.722050571811963,18870,1
36,48954,287,57.133423482228395,42.40544517039474,20472,0
46,150956,339,98.6052389173427,33.54306513310662,37713,0
39,19018,247,47.758539154009924,33.70637360119081,48071,1
35,35849,391,65.64779838302422,6.765604243153467,32752,0
29,177269,471,87.40993907642147,39.2220416952931,24296,0
31,91093,131,54.62340639533881,82.84373961073392,14143,0
35,101415,30,75.24763922123317,76.21872353994483,49402,0
38,103203,182,13.099867283634048,99.4136813581657,2123,0
57,195232,350,38.77583101496924,90.09024889891045,32338,0
43,22860,156,47.200922757263605,75.0627377889779,32453,0
40,114227,74,53.04081234135628,68.8712060676124,48112,0
52,186864,478,49.96842553164812,91.12813374256172,12468,0
57,194195,405,85.90740160898969,15.266269443522518,1310,0
56,90078,194,90.46901586293933,9.216766240855756,12379,0
57,56938,222,49.22481010373628,61.29766582604274,47686,0
56,104296,434,22.36002273870654,24.728668124744758,7731,0
32,108788,195,0.28933184967371295,61.20631761218821,45085,0
47,142105,171,45.54902082830801,64.29820699080601,19731,0
38,30537,498,65.91854723058223,87.52775627958907,34695,0
20,94036,15,19.529973592387464,40.81458117174677,2345,0
20,154421,39,25.47035823500513,74.97488324272949,34698,1
20,165204,436,31.684886020074355,24.113535405120157,1488,0
42,35400,44,78.18521895321466,4.424221026811681,26510,0
57,125388,143,55.48984565730611,9.56062841392078,27170,0
31,79997,390,38.43503343441493,17.116437475830626,7375,0
35,63020,247,44.6038544973299,12.392655965721666,15907,0
37,93430,36,96.6060577457202,47.56137112516827,19780,0
38,15122,106,50.277740211296575,33.98383941845092,40555,1
56,137242,44,61.164233383597235,67.64926134233603,30555,0
18,61172,371,70.5871856767533,38.26386603333657,14685,0
35,32688,32,81.0533143214728,16.231949532202748,49202,0
33,60839,169,62.869894832571504,67.7960752615413,7337,0
54,16116,146,24.908418573328227,52.72937788595542,30279,1
18,61955,184,12.522593293323359,35.423972414653534,30938,1
56,26202,422,63.063060598297106,67.11623533076,36247,0
32,167675,399,70.66319259638561,73.21746477702516,39084,0
58,31070,212,67.50686766869876,71.7800634459294,46632,0
29,196151,228,65.81546851527182,22.08403722847182,23199,0
53,87527,381,61.839454525755244,8.586059062626706,19203,0
52,173833,245,74.3569130079674,49.05433085716368,18376,0
21,72156,219,29.95679093896323,13.6933412141511,14898,0
24,154193,258,95.2922143555439,71.8242345253535,48915,0
26,21893,400,44.57061445203275,41.65108780421269,28300,0
39,106017,66,92.8977596486901,30.32903073977873,16151,0
40,57280,378,18.107488140208496,3.4411045904524595,39900,0
59,168504,151,46.2234172848446,19.5863004825516,13473,0
44,84145,217,43.44035721190338,46.3576627238672,16459,0
19,131384,320,60.93926309870537,3.89034677630975,6119,0
24,81379,181,39.00776465809306,83.76964915685187,39082,0
54,110462,354,50.82407086874002,4.2243495042121655,43970,0
41,85804,190,75.47570781346512,29.751350092537155,7658,0
55,30014,235,70.95206910038293,46.13895004691037,35432,0
29,138579,358,69.99896712474093,21.027353362636404,46721,0
38,48676,182,56.135502834354035,40.012299267046714,44262,0
53,190153,407,60.36245213506163,63.82573001423469,28387,0
31,109560,386,48.95396852523033,6.1338598879251975,1693,0
35,44779,180,99.57278554586682,78.32503403884064,5180,0
28,60476,377,75.85260694755426,1.5611466627185266,43908,0
45,42812,13,75.20042396411446,88.54805685321432,5010,0
31,52974,242,64.71137524430047,35.02030402796081,43630,0
21,10213,202,45.16929657289813,25.18117731806091,5544,1
38,134361,2,13.652640041129704,58.738933243945134,27533,1
45,23738,227,97.78466457450338,1.2021367630408952,38055,0
18,115191,9,5.637796674704509,81.0617771677262,6796,1
18,14747,96,72.11743918351341,80.9181103446606,34047,1
59,145300,416,16.050312793241428,86.69346539457987,14141,0
20,172030,337,47.76935006942916,99.64464173481376,40636,0
56,184125,318,65.33303792435392,63.58944510193315,45129,0
32,63776,433,87.02334778779205,53.955021857712474,28181,0
54,44119,460,55.34012710705875,60.83236208453996,32839,0
33,151536,194,17.749387840959564,10.426255953439545,25753,0
44,94991,239,44.8225909237846,82.60871595640286,47201,0
32,151989,105,73.48674669691331,0.6980324456127063,23915,0
32,106904,466,90.20991191516865,55.189464910520904,35253,0
38,25013,310,90.23757937295046,6.824903723486109,47645,0
34,44085,183,6.471810303376602,18.77566689049771,27246,1
27,133948,489,74.22595488375575,85.62449939458833,18606,0
58,87835,174,23.232006017671537,44.4020680256224,4266,0
26,127871,485,21.257315817322752,23.44505077612904,27629,0
24,72197,35,24.152655895435913,86.37528500700846,49326,0
28,150732,253,78.99648067397825,73.89311814871142,48360,0
45,170407,353,44.57249847918595,30.195017641459675,43518,0
34,73865,82,17.30073702173607,80.55845768530014,38000,0
39,197439,144,81.47845339645663,91.35527115498034,6866,0
55,116460,148,65.43393129613905,48.65805616904508,3366,0
34,158047,187,87.20536538308255,8.288847114532228,33012,0
45,63983,113,7.899135179591732,16.46944257349936,10462,0
50,104831,281,42.7634282386395,81.44287347895308,7668,0
56,130081,226,62.14336345256386,75.78306374338109,41028,0
44,72959,361,95.62875853342399,64.75552055042289,19503,0
38,23271,376,81.02639661526223,17.892330271436997,15285,0
18,146126,316,25.323273521807987,90.47747414997828,27440,0
48,72115,345,91.97700014970593,56.42103703009382,20410,0
56,68430,453,63.38794681883208,21.08019029289856,32821,0
21,107137,239,58.54288284650793,32.24868718050943,9353,0
42,30244,490,36.641159371624255,76.79124369305907,48669,0
27,161820,171,59.336880258867474,86.61949714288176,33856,0
29,60603,257,91.42718511298546,1.0828300660792323,12280,0
52,106806,497,48.24469178954145,32.105094993577495,4216,0
40,193455,368,63.37318202824207,2.5731965203749763,10355,0
56,182571,256,39.3535877619517,54.92374758022005,23958,0
41,160900,344,20.821521487627738,68.8367661519226,40959,0
54,141281,99,31.59659741807188,25.948832206802642,275,0
21,66302,244,37.368054107810046,73.29587803851965,15631,0
35,150641,476,80.628597444181,66.86795427345773,40033,0
39,167662,24,88.56229103941607,21.526437773838026,48795,0
19,174403,463,93.38833698052615,10.974681270993614,28646,0
26,82550,72,19.543535839126825,63.52460934539895,41699,0
27,117562,88,5.0156540715862175,32.46474198916813,26162,0
30,56056,483,1.7977331176192934,7.887931648364422,43429,0
41,182799,137,78.53911750171771,85.03341994722832,44146,0
35,129415,90,89.30665635836152,71.74024842865782,7109,0
45,73547,407,49.584372118855725,10.681167724575369,7381,0
32,74115,261,47.65435437772939,11.70282708232213,13079,0
48,78599,331,51.48297815580215,48.109988120793936,44391,0
28,177104,309,23.267021035779557,9.48396923501621,15712,0
46,107022,404,49.90178338289586,61.930036374745036,47155,0
42,48780,215,94.01358200548685,3.212514825947277,21001,0
58,139959,382,95.3603531547857,16.21301391467457,21547,0
37,77600,106,79.45675639553158,81.06502702634909,4214,0
23,85038,7,4.675018532118891,34.36811886005802,48845,0
38,47305,45,55.581377644838916,51.09652188979778,27947,0
50,55197,291,83.45084503802029,88.92116384656083,21246,0
31,121457,67,47.03236290037201,23.13467315877048,30627,0
31,92568,102,86.65257989815098,45.30016810206092,17963,0
42,43280,473,9.113225141929993,59.39842838125028,26745,0
34,183404,88,34.1974476131969,76.72083134254704,26485,0
56,77625,106,57.34710677649978,69.06103562406165,26485,0
24,197112,411,72.51041692142695,48.69328485686324,26086,0
32,74393,429,48.98833384988202,97.48197351111612,39539,0
37,193681,372,82.01014861786712,83.24470722753243,3133,0
44,186126,109,90.59542500117212,31.680140028188887,3690,0
56,55934,26,92.93680900023314,65.76356228668494,17031,0
21,14646,159,75.28254699056728,27.4496443453197,26012,1
39,87889,68,97.04649211428776,13.474486365365767,17198,0
56,21807,185,65.8005579800454,50.73911430023952,6575,0
18,61283,234,21.08969758890966,7.753325822370682,5499,1
53,127639,266,83.63019289201658,10.59794132715276,15706,0
20,65916,357,67.92503644735116,54.67505120163199,48337,0
59,139887,472,19.57697904530803,63.92201393146713,43496,0
33,90474,232,40.190642407283065,49.85596505173873,13460,0
32,15852,240,44.80644841595138,26.078244386675774,10364,1
50,187906,374,3.166561296263626,23.21692146866091,16057,0
34,177160,68,25.916535236932603,17.604747993581903,19195,0
52,127724,428,96.66063366594861,44.670183794420026,193,0
26,33322,353,69.55897848760995,18.21645541805571,24725,0
43,29281,369,0.7043553518807477,59.13406333166802,40888,1
44,34965,161,25.153437239137823,71.70131137711078,11809,1
54,151289,112,64.88393240024467,89.02443124484132,23165,0
49,63012,196,52.574460511854404,12.961901984491265,22294,0
20,87532,194,48.891271381574086,38.42596300680694,22298,0
53,21746,216,81.13362238603384,78.91896888706404,30361,0
40,155786,121,4.0865841458548875,65.49285066028165,38169,0
44,152101,481,44.0821315061602,14.837438393823543,44767,0
35,102580,44,68.77091886413322,67.23968775700396,17129,0
21,173801,3,40.445173729426045,79.54806275806632,3658,0
35,125131,208,27.21284710741687,10.092697502848457,19432,1
39,15773,263,0.17719513209559778,60.05775279913467,14574,0
56,168071,349,21.88714293851557,92.2441593891934,38142,1
